,id,count,hate_speech,offensive_language,neither,class,tweet
24090,24591,3,0,3,0,1,"ion sell vics no mo
ion drink lean no mo
bitch ion even smoke tree no mo"
13482,13813,3,0,3,0,1,Now da #Heat fans bacc y'all niccas kill me ain't tweeted shit all damn game
11143,11430,3,1,2,0,1,I&#8217;ll gladly be a victim RT @MafiosoRo: Then im a felon RT @BIGOBUNDLES: A bitch over 200lbs riding ur face is attempted murder &#128555;&#128555;
710,721,3,0,3,0,1,#FreeballoutPartyPart3 bitch it's going! 3 mo weeks&#128588;
8222,8449,3,1,2,0,1,Buddy slapped his rent stress out on that messy bitch. What I done told u hoes bout New York niggas &amp; they temper? #TrainVideo
12106,12415,3,0,3,0,1,Jus need a bad bitch thats gone always hold me down
1649,1684,3,0,3,0,1,"&#8220;@_OneBadCreation: Boyfriends that'll eat yo pussy all day long 

Ur da real mvp &#128557;&#128079;&#8221; http://t.co/6dImZ71MPV"
727,738,3,0,3,0,1,#IfWeDate i eat da pussy better than a lesbian.
24727,25240,3,0,3,0,1,y'all moms was hoes with no morals so i ain't surprised
11632,11926,3,0,3,0,1,If you don't say thank you after someone holds the door open for you you're a bitch
16779,17164,3,0,2,1,1,RT @OfficiallyIce: Nigga. The homemade tuna salad wit the saltine crackers tho?
161,163,3,0,3,0,1,"""@KingTeej_: Ol dirty foot ass bitches.."" this was too funny to me."
17195,17587,3,0,3,0,1,RT @SammyLightning_: Silencer up on that .30 that bitch don't make a sound
2098,2141,3,0,3,0,1,"' She drippen vanillaaaaa , she know I'm the pussy killaaaa &#1043291;&#1041196; ."
8047,8272,3,0,3,0,1,Bitch fuk wat a hater gotta say .......brickk ent ya bitch http://t.co/HuQVaNuWXH
7350,7560,3,0,3,0,1,@yaboysloth you pissing in my trash can again?
7998,8223,6,1,5,0,1,Benzino is a bitch point blank period
12228,12539,3,0,3,0,1,Kicking bitches out the house like Pam
14822,15177,3,1,2,0,1,RT @CuhCuhCuh: white hoes still wear UGG's in hot ass weather cuh
15492,15856,3,0,3,0,1,"RT @HipHopIsDeaddd: My brother want to put on an asshole persona just to get females.That what happens when you let pussy control you, you&#8230;"
22176,22645,3,0,2,1,1,Throw a rager on your sweet 16 and everybody bring you presents and cards to my crib bitch. You grandma even bought you bday cake ova here
13274,13602,3,1,2,0,1,Nicki gottem MAD AS FUCK tho. However credit due to cassidy for the response he didn't diss nicki but killed you lookin ass bitches
7387,7598,3,0,3,0,1,@zach_smith98 @kieffer_jason bitch stfu and get off my page
24582,25091,3,0,2,1,1,this nigga @WaynesWorld171 fucking a bitch at svsu while me rj and b been waiting in the car for 20 minutes now
19474,19907,3,0,3,0,1,"RT @kvi2xs: &#128514;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#8220;@ImNeverChillin: BITCH FOR WHO, GAP? RT ""@porkhub: I'm a model Yall bitches can't tell me nothin"" http://t.co/yuoMXTdHt&#8230;"
9258,9514,6,0,6,0,1,Fuck is Yall sayin bitch ma h456d love me &#128076;
18542,18951,3,0,2,1,1,"RT @alightskinnigga: When a girl bring up my ""hoes"" when I'm trying to get to know her.. http://t.co/yNBWcmgeb4"
4653,4790,3,0,3,0,1,@SchoolBoyG_ why you gotta phone in your avi texting but you got negative bitches?
5951,6122,3,1,2,0,1,@eze12373 I'll come rape your wife bitch boy
17026,17416,3,0,3,0,1,RT @Rameyhoe: 22. But we make it and this bitch sits on the couch and turns on Ice Age the movie and asks us if were hungry like we arent t&#8230;
23232,23716,3,0,3,0,1,You ain't my bitch so lil bitch why you bitchin?
21183,21641,3,1,2,0,1,Stop whacking off in the shower queer boy! @Ilovebamf
4531,4663,4,0,4,0,1,@RichBum_Mitch say how you do that I got this lil bitch who ain't getting the memo
1818,1855,3,0,3,0,1,&#8220;@kiaramariexo: &#8220;@1kRock_: boot up. http://t.co/czj5npIfKi&#8221; for u hoe niggas&#8221; so girls that take BC are hoes? &#128056;&#9749;&#65039;
12054,12360,3,1,2,0,1,Jet lag a bitch
1077,1101,3,0,3,0,1,&#8220;@305MAYOR: Bad breath ain't cute not even if you a so called bad bitch and it's usually cause by a shitty attitude&#8221; unk ain't ever lied
10705,10985,3,0,3,0,1,I love bad bitches thats my fuckin problem forreal real shit i cant even help it
8321,8551,3,0,3,0,1,Can these birds shut the fuck up
5556,5715,3,1,2,0,1,@austin_farrar yeah way to block me fag your scared you go and hit girls how tough does that make you? Tough enough to know I'd beat...
17906,18308,3,0,3,0,1,RT @TylerSteak89: The big bitch in the back of a group of girls is known as the caboose #FAT
22325,22796,3,0,2,1,1,Typical bitch during a break up tweeting smfh
22680,23158,3,1,2,0,1,When a niggah think he gon come in-between me and my bestf &#128514;&#128514;&#128514;&#128514; I'll fuck you and her up &#128514;&#128076;
5704,5867,3,0,3,0,1,"@cbfollowheidi black girls are so funny, why can't you talk literate? It's pathetic, dick riding die hard fan rofl, you disgust me, retard."
12998,13317,3,0,3,0,1,My boy @RyanBowersOB got the hoes now!
11609,11903,3,0,3,0,1,"If yo pussy good my ""Pullout"" game weak!!"
7434,7645,6,0,6,0,1,"A hoe gon be a hoe, that ain't a hunnid."
9996,10268,6,0,6,0,1,I aint mad at you bitches thats what hoes do
18384,18793,6,0,6,0,1,RT @__PrettyTea: 30 bottles ! 30 bitches !
21719,22183,3,1,2,0,1,These bitches crazzzyyyyyy
10070,10343,3,0,3,0,1,"I been slackin on the ice game i needa cop a watch , so i can fuck me a instagram hoe &amp; press Block"
10639,10919,3,0,3,0,1,"I know when Woods, Kofi and Big E were forming up, R.Truth was like ""Ain't that a bitch"" #FROhorsemen"
19014,19438,6,1,4,1,1,"RT @frankieboyle: You can ask yourself if you trust Clegg, Cameron and Miliband, or you can vote Yes and never think about the cunts ever a&#8230;"
5403,5560,3,0,3,0,1,@_iGotHer ; bitch dont talk at me like that bro.
359,364,3,1,2,0,1,"""@likemicah: Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too."
7371,7581,3,0,3,0,1,@youknowmaxwell these hoes don't want no help but they want all the help
15252,15611,6,1,5,0,1,RT @FriendlyAssh0le: These 13 yr old bitches really got that minimum wage nigga alex thinking about starting a clothing line. Im done with &#8230;
19071,19496,6,0,6,0,1,RT @guccii1017: wtf was drake asking us to pull over so he can get my autograph bitch I&#8217;m scheelp fuck you drake http://t.co/LzL0JlhdvK
7073,7271,3,1,2,0,1,@spoilmeharder @ChaldeanCutie Greta... You let a fag do this to me I thought we were cool
9412,9670,3,0,3,0,1,Get your own picture bitch.
22743,23221,6,0,6,0,1,"When u hitting it from the back u gotta call her ""bitch"" they love that but don't u dare call em ""slut"""
11511,11804,3,0,3,0,1,"If I wore a tutu, no bitch would want me &#128514;&#128514; that's what our dog is gonna be telling himself everyday &#128529;"
18431,18840,3,0,3,0,1,"RT @_blkarab24: Whats a bad bitch to 
a queen with Goals&#10067;"
16267,16639,3,0,3,0,1,RT @LorenzoLuciano: Females always complaining about some shit niggas ain't doing right ....like bitches don't have flaws
12973,13292,3,0,3,0,1,My bitch bad lookin like a bag of laundry
14988,15344,3,0,3,0,1,RT @DevyDevBlack: Yung Berg trying to fuck all these hoes.
9537,9797,3,0,3,0,1,Got my mind made nicca ... Fuk u pay me!
1844,1882,6,0,5,1,1,"&#8220;@lovelyatotheb: @1Bcarter would love the Parkside sport girls, dressed like Kobe all day everyday!&#8221; Let me see 1 of them hoes"
7113,7312,3,1,2,0,1,@t_hags12 ya dude get the pussies drunk!
1995,2035,3,0,3,0,1,&amp; I MOST DEFIANTLY WILL NOT let no bitch who FW a nigga I ALREADY HAD get the best out of me &#128514;&#128557; Fuccin wit my Hand-Me-Downs &amp; shit
14752,15106,3,0,3,0,1,RT @CollegeBoy3000: Finally Mellie got some back bone. I might like her this season. 1976 pussy! #Scandal
18246,18651,6,0,6,0,1,RT @_BeautifulKeezy: &#8220;@100046729: @_BeautifulKeezy lmfao bitch was I talking to you &#128514;&#128514;&#8221;but I'm talking to you in my bubba voice &#128514;&#128514;&#128514;&#128128;
20771,21220,3,0,3,0,1,She wanna talk shit.. but then have a friendship .. fuck you bitch and I hope u offended
5944,6115,3,0,3,0,1,"@esn_Josh @esn_Waves @ESN_Creeper @GT_Parthenon bitch please, are you trying to say I was closer to Philly than you"
17499,17897,3,0,3,0,1,RT @Swizzzy: How do bitches &#8220;Peep everything&#8221; but still getting cheated on something not adding up
13583,13917,3,1,2,0,1,Okay. Here. IF #natitude is SOOOOO COOL&gt; How come you bitches don't call Obama by BO JINGO? That's what I thought. #gobuycomb
23966,24463,3,0,3,0,1,hungrier then a ho
8834,9079,3,0,3,0,1,Dont believe them hoes.
13918,14258,3,0,3,0,1,Project pay is just a soft ass little bitch.
6282,6463,3,0,2,1,1,"@jordan536633 @heydenbunsyolo @bird_lovin bitch what huh nigga am not gonna do damn thing sir this my page, oh what u forgot"
91,92,6,1,5,0,1,"""@CHlLDHOODRUINER: when ur teacher tells u that u have homework https://t.co/RKk5vawIj1"" this bitch need to go!!!"
946,966,6,0,6,0,1,&#128073; RT @OfficiallyIce: #GuiltyPleasure watching niggers fight on YouTube/Vine/IG
871,890,3,0,3,0,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | Spicy Oriental Paki Brunette sucks an un http://t.co/OrP642PomF"
3618,3716,3,0,3,0,1,@JawShoeeAhhh @FabianMleal suck a dick hoe
19396,19826,3,0,3,0,1,RT @justjor_: 0 energy for these hoes
22558,23034,3,1,2,0,1,Well damn!! LMaooo.... &#171;@IGiveEmNathan It was the dyke in that picture she used to be a girl once up on a time&#187;
12994,13313,3,1,2,0,1,My bitches not average. Spend money I got it. Ya girl want me she gon get fucked ain't no askin
20466,20912,3,1,2,0,1,"Rand went full retard some time ago &#8220;@RichardBSpencer: @SenRandPaul isn't ""playing the game""... he's just retarded.
 http://t.co/ZpKimh9fTG&#8221;"
23880,24377,3,0,3,0,1,"grew up in this shit stuck wit da shit, u too pussy to fuck wit dis shit but im in love wit dis shit"
16851,17236,4,0,4,0,1,RT @PRAYINGFORHEAD: ya pussy stank @_ANGELSAMUELS http://t.co/i9tXjSDOZZ
18415,18824,6,1,5,0,1,RT @__sabrinaaaaa: the same hoes is still at it
6277,6458,3,0,3,0,1,@jokersupdates please no more like that SNOB elissa. rich bitches suck!
3207,3291,3,0,3,0,1,@FuckTheMallcops @theharris338 @MrMooncricket @BobbyBotsods @JimTalbot1963 @UncleUnco aids fuck? Smdh u punk bitch.
17848,18250,3,0,3,0,1,RT @TrillEsty: Retweet if you see a ratchet hoe on your timeline.
21175,21632,3,1,2,0,1,"Stop hatin niggah , I got ya girlfriend callin you a hater niggah &#128514;&#128514;&#128514;"
5420,5578,3,0,3,0,1,@_puderbaugh don't be a bitch. Get two.
3148,3228,3,0,3,0,1,@EzraxDavis you want my pussy so bad
22936,23416,3,0,3,0,1,Wintertime .. Bout to turn the grind back on .. Don't spent enough money wit u niccas
17839,18241,3,0,3,0,1,RT @TrendingTopiic: Fat hoes. Belly shirts. Die now.
4586,4722,3,1,2,0,1,@RussellTpot @ebgbz1 I am just saying.. I would beat you down like the bitch that you are... then put my foot on your neck and shoot you
20651,21099,3,0,3,0,1,Secondary playing like hoes.
13269,13596,3,1,2,0,1,Niccas get a few dollars and start playing these roles tryna shit on yo niccas instead of playing these hoes &#128530;&#128530;
23658,24152,3,0,3,0,1,bitches and their door slamming habits ctfuu
14328,14671,4,0,4,0,1,RT @Bbillions: Making up handshakes with all my bitches now
6744,6932,3,0,3,0,1,@mynamesryann @Caroline_Poe called her a cunt too
7919,8140,3,0,3,0,1,Bad bitches in the pen make my toes curl
23989,24486,3,0,3,0,1,i just realized me and @DirkAlisic have been talking shit to each other nonstop for the past 48 hours. stop texting me bitch.
21349,21811,6,0,6,0,1,That ass got a niggah hypnotized
8312,8542,3,0,3,0,1,Can I sit on your face &#8212; Sit on a hot stove bitch http://t.co/XPauwp43OA
20250,20695,3,0,3,0,1,RT @twaimz: i have never screamed so much like a little bitch just from A FUCKING VIDEO GAME IM LEAVING EARTH I-G-G-BYE
11360,11651,3,0,3,0,1,"I'm pissed off bitches on my dick but shit my dick soft
CAUSE THE WAY YOU CARRY YOURSELF GOT ME TICKED OFF I ain't tryin to be Rick Ross..."
9539,9799,3,0,3,0,1,"Got my shit changed doe , find the PW now bitches ! Haha"
22567,23043,3,0,3,0,1,Well thank goodness I got other musicians that aren't bitches.. like @Tampa_Rick for example.
2270,2315,3,0,3,0,1,6:07 AM .. Bout to match up wit dis nicca #DonnyDinero
23750,24244,3,1,2,0,1,dear spoiled suburban bitch...
22051,22518,3,0,3,0,1,This headache is a bitch &#128543;&#128548;
17198,17590,6,0,6,0,1,RT @SaraWright89: Freeze bitch i'm gonna steal your heart http://t.co/N0QkB1QO7h
4421,4552,3,0,3,0,1,@Pnolia_jay shut up bitch nigga
7222,7429,3,0,3,0,1,"@twittwithjosh @cher oh, see cher? see what your particular brand vitriol creates? A boy who thinks it's ok to call a woman a cunt. #libtard"
17096,17486,3,0,3,0,1,RT @RichgurlTira: These hoes will fake like they really f*ck with you but be hating on you lowkey
19370,19799,3,0,3,0,1,"RT @jogonzalez_23: &#8220;@shinglewarf: #single http://t.co/zLzg6sjBbh&#8221;

NOOO ""my nuts bitch"" &#128514;&#128553;&#128553;&#128553;&#128553;&#128553;"
8973,9222,3,0,3,0,1,"Every bitch that love, bank account in overdraft"
825,842,3,0,3,0,1,"#anywere &#8220;@TheCooleyShow: LA = palm trees and great weather 
Any were else = horrible weather and no bitches&#8221;"
14759,15113,3,0,3,0,1,RT @CommonWhiteGrl: mom why can't u just accept me for the bad bitch i am
20375,20821,3,0,3,0,1,RT @xfleezus: cant turn a hoe into a housewife.
21984,22451,6,1,5,0,1,This bitch keep looking is she choosing me or nah
1772,1808,3,0,3,0,1,&#8220;@gmail_candy: It don't matter where we at this nigga always tryna holla at a bitch &#128514;&#128514; @tranSactionRAP&#8221; where. y'all. at?
5571,5730,3,0,2,1,1,@b_shiznitt wanted me to let everyone know he downloaded the whole Acoustic Justin Bieber album #fag
11850,12151,3,1,2,0,1,Is Moyles a retard lol? Starting Fellani instead ae RVP? Please come back Fergie #SirAlexFerguson #ManchesterUnited #ManchesterDerby #MUFC
8328,8558,6,0,5,1,1,Can you catch a box hoe
15332,15695,3,0,3,0,1,"RT @GayAtHomeDad: Somewhere out there, a redneck is jerking off with a hand he'll lose in a firework accident tomorrow."
15943,16312,3,0,3,0,1,RT @Kalay_Laay: A side bitch made this &#128514;&#128514;&#128514; http://t.co/w1JeT7EybJ
16457,16834,4,0,4,0,1,RT @MikeDiggEm: I googled her number and found she was a hoe
16930,17318,3,0,3,0,1,RT @PornAndCole: Side bitch or main bitch you still ain't the ONLY bitch. &#128079;&#128175;&#128175;
18651,19064,3,0,3,0,1,RT @bethanylynn__: &#8220;@WhitDAWGem_: There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a probl&#8230;
6830,7022,3,0,3,0,1,@pharary04 you don't know me but I got a whole video of you sucking the life out of my pussy &#128527;&#128564;bye stranger &#128536;
21327,21788,3,0,3,0,1,Tf bitches get a couple RT and be fstow
1265,1293,3,0,3,0,1,&#8220;@FunnyPicsDepot: how black bitches drive when they song come on https://t.co/u50OmK2JY6&#8221;@KellieNehls @smichellelo
20461,20907,3,0,2,1,1,Raised Round real niccas no decoy
19380,19810,3,0,3,0,1,RT @joytooawesome: @gorgeouss_kee @vintage_monroe_ bitch nooooo ! Kim been mine you dreaming
13991,14331,3,0,3,0,1,RT @1Armaun: Hoes get a boyfriend and swear they not a hoe anymore. Bitch Having a boyfriend doesn't erase what happened before him you ...
11135,11422,3,0,3,0,1,I would probably still feel bad if you weren't such a bitch about it...
11589,11883,3,0,3,0,1,If this bitch don't turn Crash in &#128545;&#128074;&#128299;
24543,25050,3,0,3,0,1,these hoes #superweak
23401,23888,3,0,3,0,1,You said I texted u and told u I missed you? Yeah I did bitch like 4 weeks ago. Grow up
18929,19348,3,0,3,0,1,RT @drunksixthgrade: 7th grade bitches &lt;3 http://t.co/USAEZLCs5v
12537,12849,3,0,3,0,1,Lmaoooooo &#171;@PubesOnFleeK: That bitch stripping at a murder scene &#8220;@ItsDollyCouture: My view &#128525; http://t.co/oiJizl0naF
7630,7846,3,1,2,0,1,All these bitches know that you're my nigga &#128075;
22381,22855,3,0,2,1,1,Ummm...so the Happy Fairy apparently took a crap on my twitter and made it all...happy.
19433,19865,3,0,3,0,1,"RT @khloewithoutheC: @TypicalMinions: when ur with ur friend and a bitch u both hate walks past http://t.co/LPLAYEfI7q"" @felferrara us as n&#8230;"
20918,21369,3,0,3,0,1,Snakes slithered in they coil RT @Faisal_nizam: These hoes ain't loyal
11491,11784,3,0,3,0,1,If I called you a bitCh then you'd prolly hate me .. If I called you a bad bitch then you'll prolly thank me!
2778,2846,3,0,3,0,1,"@CarelessOne92 weeknd dont save hoes b, idunno bout Drake"
16253,16625,3,1,2,0,1,RT @Lizeth0714: NC's weather is seriously fucken retarded. How is it gonna be 40 something today and almost 80 Saturday
107,108,3,0,3,0,1,"""@DBAB_Holloway: Check out our 12th man. #CowboysNation"" even with all those faggot ny fans in the stands"
5100,5251,3,0,3,0,1,@VinniePolitan the cunt needs her hands cut off!!!!!
2508,2561,3,0,3,0,1,@AwiLL_2RECKLESS bruh did go out like a bitch thoe lol that should not be his final match
16179,16549,3,1,2,0,1,"RT @LessonswithKate: you got hoes, I got niggas."
1095,1119,3,0,3,0,1,&#8220;@Al_Teez: Fuck the cowboys. My birthday in two days hoe!&#8221;&#128530;
22062,22529,3,0,3,0,1,This how most of yall side hoes gone look on valentines day!! Lol http://t.co/SJmjiysthI
10667,10947,3,0,3,0,1,I like herbal tea bitches no matter if anyone else does.
19134,19560,3,0,3,0,1,RT @iBYEpassDesHOES: Why do hoes always want to come bacc when they didn't have to leave in the first place?
18071,18475,3,0,3,0,1,"RT @WifiAndPorn: The fuck? RT @llAboutBenji: I asked this bitch if she was having a good day, and the bitch said ""stop being weird"" im conf&#8230;"
19866,20307,3,0,3,0,1,RT @pringlezXII: Dont message me your number and tell me to text you.... I'm not your bitch lol
206,208,6,0,5,1,1,"""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!"
20528,20974,3,1,2,0,1,Riding in that ooo bitch it's nasty
22163,22632,6,1,3,2,1,This wigga didn't follow me back.. Smh
13425,13756,6,0,5,1,1,"Nooo.. not Sailor Moon and squad ""in the club w/ all my bitches lookin good."" https://t.co/S6Yj748if1"
14305,14647,3,0,3,0,1,RT @BandWorld1 That bitch who the shit in yo eyes aint shit in my eyez + !!!!
